target_acc	min_dist_same	min_dist_opp	PDS_acc
PDT000023573.1		8	PDS000000153.1
PDT000023574.2	22	9	PDS000000162.1
PDT000023575.1	13	11	PDS000000573.1
PDT000023576.1	22	1	PDS000000162.1
PDT000023577.1		9	PDS000000370.1
PDT000023585.1		28	PDS000000161.1
PDT000012746.1	3		PDS000000160.1
PDT000012747.1	3		PDS000000160.1
PDT000012748.2			
PDT000012749.1	2		PDS000000160.1
PDT000012750.1	2		PDS000000160.1
PDT000012823.2	2		PDS000000159.1
PDT000012824.1	2		PDS000000159.1
PDT000012825.1	0		PDS000000159.1
PDT000012826.2	0		PDS000000159.1
PDT000012827.1	2		PDS000000159.1
PDT000012829.1	0		PDS000000159.1
PDT000012830.1	0		PDS000000159.1
PDT000012831.1	0		PDS000000159.1
PDT000012832.1	1		PDS000000159.1
PDT000015636.1	8	12	PDS000000158.1
PDT000015637.1	8	14	PDS000000158.1
PDT000016120.1			
PDT000016121.2			
PDT000016122.1			
PDT000016123.1	6	6	PDS000000110.2
PDT000016124.1		19	PDS000000198.1
PDT000016143.1	9	11	PDS000000111.2
PDT000016144.1	0	17	PDS000000243.1
PDT000016155.1	3	21	PDS000000243.1
PDT000016166.1	0	18	PDS000000243.1
PDT000016177.1	4	16	PDS000000243.1
PDT000016188.1	14		PDS000000157.1
PDT000016199.1	1	21	PDS000000243.1
PDT000016206.1	1	17	PDS000000243.1
PDT000016207.1	0		PDS000000177.1
PDT000016208.1	0		PDS000000177.1
PDT000016145.1	0		PDS000000177.1
PDT000016146.1	0		PDS000000177.1
PDT000016147.1	0	18	PDS000000243.1
PDT000016148.1	0	18	PDS000000243.1
PDT000016149.1	0		PDS000000177.1
PDT000016150.1	4	20	PDS000000243.1
PDT000016151.1	5	18	PDS000000243.1
PDT000016152.1	0	18	PDS000000243.1
PDT000016153.1	1	15	PDS000000243.1
PDT000016154.2	3	18	PDS000000243.1
PDT000016156.1	2	19	PDS000000243.1
PDT000016157.1	4	19	PDS000000243.1
PDT000016158.1			
PDT000016159.1	3	18	PDS000000243.1
PDT000016160.1			
PDT000016161.1	4	20	PDS000000243.1
PDT000016162.1	3	19	PDS000000243.1
PDT000016163.1	1	16	PDS000000243.1
PDT000016164.1	0	17	PDS000000243.1
PDT000016165.1	0	17	PDS000000243.1
PDT000016167.1	0	17	PDS000000243.1
PDT000016168.2	1	18	PDS000000243.1
PDT000016169.1	1	18	PDS000000243.1
PDT000016170.1	0	17	PDS000000243.1
PDT000016171.1	3	20	PDS000000243.1
PDT000016172.1	0	18	PDS000000243.1
PDT000016173.1	2	19	PDS000000243.1
PDT000016174.1	2	20	PDS000000243.1
PDT000016175.1	4	14	PDS000000243.1
PDT000016176.1	2	19	PDS000000243.1
PDT000016178.2	1	18	PDS000000243.1
PDT000016179.1	0	17	PDS000000243.1
PDT000016180.1	0	17	PDS000000243.1
PDT000016181.1	7	18	PDS000000243.1
PDT000016182.1	1	9	PDS000000243.1
PDT000016183.2	1	10	PDS000000243.1
PDT000016184.1	5	22	PDS000000243.1
PDT000016185.1			
PDT000016186.1	0		PDS000000177.1
PDT000016187.1	0		PDS000000177.1
PDT000016189.1	0		PDS000000177.1
PDT000016190.1	2	17	PDS000000243.1
PDT000016191.1	1	17	PDS000000243.1
PDT000016192.1	0		PDS000000177.1
PDT000016193.1	0		PDS000000177.1
PDT000016194.2	14		PDS000000157.1
PDT000016195.1	0		PDS000000177.1
PDT000016196.1	3		PDS000000177.1
PDT000016197.1	0		PDS000000177.1
PDT000016198.1	0		PDS000000177.1
PDT000016200.1	2	16	PDS000000243.1
PDT000016201.1	7	17	PDS000000243.1
PDT000016202.1	5	15	PDS000000243.1
PDT000016203.1	5	16	PDS000000243.1
PDT000016204.1	3	17	PDS000000243.1
PDT000016205.1	4	18	PDS000000243.1
PDT000016209.1	1	8	PDS000000110.2
PDT000016210.1	7	13	PDS000000110.2
PDT000016219.1	2	8	PDS000000111.2
PDT000016229.1	2	6	PDS000000111.2
PDT000016247.1	3	12	PDS000000111.2
PDT000016255.1			
PDT000016266.2	0	13	PDS000000111.2
PDT000016277.1	3	19	PDS000000111.2
PDT000016288.1	0	7	PDS000000110.2
PDT000016211.2			
PDT000016212.1	1	8	PDS000000110.2
PDT000016213.1	3	11	PDS000000111.2
PDT000016214.1	13	10	PDS000000166.1
PDT000016215.1	1	7	PDS000000111.2
PDT000016216.1			
PDT000016217.1	12	17	PDS000000111.2
PDT000016218.1	0	6	PDS000000111.2
PDT000016220.1	4	12	PDS000000111.2
PDT000016221.1	9	11	PDS000000111.2
PDT000016222.1			
PDT000016223.1	2	11	PDS000000111.2
PDT000016224.1	14	20	PDS000000111.2
PDT000016225.1	4		PDS000000156.1
PDT000016226.1	4	11	PDS000000111.2
PDT000016227.1	1	8	PDS000000111.2
PDT000016228.2	0	20	PDS000000111.2
PDT000016230.1	4		PDS000000156.1
PDT000016231.1	9		PDS000000155.1
PDT000016232.1	23	34	PDS000000573.1
PDT000016233.1	1	11	PDS000000111.2
PDT000016234.1	6	10	PDS000000111.2
PDT000016235.1	1	11	PDS000000111.2
PDT000016236.1	3		PDS000000155.1
PDT000016237.1	2	9	PDS000000111.2
PDT000016238.1	4	9	PDS000000111.2
PDT000016239.1	20	22	PDS000000111.2
PDT000016240.1	0	10	PDS000000110.2
PDT000016241.1	3	15	PDS000000111.2
PDT000016242.1	3	9	PDS000000111.2
PDT000016243.1	2	6	PDS000000111.2
PDT000016244.1	0	6	PDS000000111.2
PDT000016245.1	0	5	PDS000000111.2
PDT000016246.1	2		PDS000000617.1
PDT000016248.1	0	6	PDS000000111.2
PDT000016249.1	0	8	PDS000000111.2
PDT000016250.1	8	18	PDS000000111.2
PDT000016251.1	1	9	PDS000000111.2
PDT000016252.1	0	8	PDS000000111.2
PDT000016253.1	0		PDS000000154.1
PDT000016254.1	1		PDS000000154.1
PDT000016256.1	2	9	PDS000000111.2
PDT000016257.1	6	9	PDS000000111.2
PDT000016258.2			
PDT000016259.1	1	20	PDS000000111.2
PDT000016260.1	1	9	PDS000000111.2
PDT000016261.1	0		PDS000000154.1
PDT000016262.1	0		PDS000000154.1
PDT000016263.1	2	7	PDS000000111.2
PDT000016264.1	3	10	PDS000000111.2
PDT000016265.1	8	16	PDS000000111.2
PDT000016267.1			
PDT000016268.2	1	4	PDS000000111.2
PDT000016269.1	14	18	PDS000000111.2
PDT000016270.1	2	6	PDS000000111.2
PDT000016271.2	5	8	PDS000000111.2
PDT000016272.2	1	3	PDS000000111.2
PDT000016273.1	4	9	PDS000000111.2
PDT000016274.1	10		PDS000000155.1
PDT000016275.1	21	23	PDS000000573.1
PDT000016276.1	1	9	PDS000000111.2
PDT000016278.1	17	19	PDS000000111.2
PDT000016279.1	0	4	PDS000000110.2
PDT000016280.1	1	8	PDS000000111.2
PDT000016281.1	6	8	PDS000000111.2
PDT000016282.1	1	20	PDS000000111.2
PDT000016283.1	2	11	PDS000000111.2
PDT000016284.1	0		PDS000000615.1
PDT000016285.1	5	14	PDS000000111.2
PDT000016286.1	4	13	PDS000000111.2
PDT000016287.1	4	8	PDS000000110.2
PDT000016289.1			
PDT000016290.1	17		PDS000000147.1
PDT000016291.1	0	7	PDS000000111.2
PDT000016292.1	0	4	PDS000000111.2
PDT000016293.1	5	18	PDS000000111.2
PDT000016294.1	0	8	PDS000000111.2
PDT000016295.1	6	9	PDS000000111.2
PDT000016296.1	0	10	PDS000000111.2
PDT000016297.1	8	11	PDS000000111.2
PDT000016298.1	6	9	PDS000000111.2
PDT000017106.1			
PDT000017144.1			
PDT000017148.1	14		PDS000000150.1
PDT000017150.1		8	PDS000000153.1
PDT000017151.1			
PDT000017107.1	8		PDS000000152.1
PDT000017108.1	39		PDS000000152.1
PDT000017109.1	7		PDS000000151.1
PDT000017110.1			
PDT000017111.1			
PDT000017112.1	26		PDS000000368.1
PDT000017113.1			
PDT000017115.1	21		PDS000000148.1
PDT000017116.1	8	10	PDS000000573.1
PDT000017117.1	18	22	PDS000000573.1
PDT000017118.1	14		PDS000000150.1
PDT000017120.1	9	19	PDS000000573.1
PDT000017122.1	22		PDS000000152.1
PDT000017123.1	9	11	PDS000000166.1
PDT000017124.1			
PDT000017125.1	7		PDS000000369.1
PDT000017127.1	27		PDS000000149.1
PDT000017128.1	11	21	PDS000000389.1
PDT000017129.1	33	41	PDS000000391.1
PDT000017130.1	25		PDS000000148.1
PDT000017131.1			
PDT000017135.1	5	7	PDS000000111.2
PDT000017136.1			
PDT000017138.1	17		PDS000000147.1
PDT000017140.1	15	34	PDS000000389.1
PDT000017141.1	4	18	PDS000000111.2
PDT000017142.1	28	33	PDS000000166.1
PDT000017143.1	9	14	PDS000000166.1
PDT000017145.1	2	4	PDS000000111.2
PDT000017146.1	1	8	PDS000000110.2
PDT000017147.1	18	20	PDS000000111.2
PDT000017152.1	0		PDS000000117.2
PDT000017153.1	0		PDS000000117.2
PDT000017164.1	0		PDS000000117.2
PDT000017175.1	2		PDS000000117.2
PDT000017186.1	1		PDS000000117.2
PDT000017197.1	0		PDS000000117.2
PDT000017208.1	0		PDS000000117.2
PDT000017219.1	0		PDS000000117.2
PDT000017230.1	3		PDS000000117.2
PDT000017241.1	1		PDS000000117.2
PDT000017154.1	0		PDS000000117.2
PDT000017155.1	2		PDS000000117.2
PDT000017156.1	3		PDS000000117.2
PDT000017157.1	0		PDS000000117.2
PDT000017158.1	1		PDS000000117.2
PDT000017159.1	0		PDS000000117.2
PDT000017160.1	0		PDS000000117.2
PDT000017161.1	1		PDS000000117.2
PDT000017162.1	0		PDS000000117.2
PDT000017163.2	0		PDS000000117.2
PDT000017165.1	0		PDS000000117.2
PDT000017166.1	1		PDS000000117.2
PDT000017167.1	0		PDS000000117.2
PDT000017168.1	0		PDS000000117.2
PDT000017169.1	1		PDS000000117.2
PDT000017170.1	1		PDS000000146.1
PDT000017171.1	4		PDS000000146.1
PDT000017172.1	0		PDS000000146.1
PDT000017173.1	2	16	PDS000000084.2
PDT000017174.1	2	18	PDS000000084.2
PDT000017176.1	0		PDS000000146.1
PDT000017177.1	0		PDS000000146.1
PDT000017178.1	0		PDS000000146.1
PDT000017179.2	0		PDS000000146.1
PDT000017180.1	0		PDS000000146.1
PDT000017181.1	0	11	PDS000000084.2
PDT000017182.1	0	11	PDS000000084.2
PDT000017183.1	0	11	PDS000000084.2
PDT000017184.1	0		PDS000000146.1
PDT000017185.1	0		PDS000000146.1
PDT000017187.1	1		PDS000000146.1
PDT000017188.1	0		PDS000000146.1
PDT000017189.1	0		PDS000000146.1
PDT000017190.1	0		PDS000000146.1
PDT000017191.1		16	PDS000000251.1
PDT000017192.1	5		PDS000000145.1
PDT000017193.1	5		PDS000000145.1
PDT000017194.1	4		PDS000000142.1
PDT000017195.1			
PDT000017196.1	6		PDS000000143.1
PDT000017198.1	6		PDS000000143.1
PDT000017199.1	4	16	PDS000000084.2
PDT000017200.1	0	19	PDS000000084.2
PDT000017201.1	0	19	PDS000000084.2
PDT000017202.2	0	19	PDS000000084.2
PDT000017203.1	0	19	PDS000000084.2
PDT000017204.1	0	19	PDS000000084.2
PDT000017205.2	1	6	PDS000000283.1
PDT000017206.1	1	7	PDS000000283.1
PDT000017207.1	2	8	PDS000000283.1
PDT000017209.1	2	21	PDS000000084.2
PDT000017210.1	0		PDS000000117.2
PDT000017211.1	0		PDS000000117.2
PDT000017212.1	2		PDS000000117.2
PDT000017213.1	1		PDS000000117.2
PDT000017214.2	2		PDS000000142.1
PDT000017215.1	0		PDS000000117.2
PDT000017216.1	0		PDS000000142.1
PDT000017217.2	0		PDS000000142.1
PDT000017218.2	1		PDS000000117.2
PDT000017220.1	0		PDS000000142.1
PDT000017221.1	0		PDS000000117.2
PDT000017222.1	3		PDS000000117.2
PDT000017223.1	0		PDS000000117.2
PDT000017224.1	0		PDS000000117.2
PDT000017225.1	6		PDS000000117.2
PDT000017226.1			
PDT000017227.1	16		PDS000000141.1
PDT000017228.1	0		PDS000000142.1
PDT000017229.1	0		PDS000000142.1
PDT000017231.2	0		PDS000000142.1
PDT000017232.1	0		PDS000000142.1
PDT000017233.1	5		PDS000000141.1
PDT000017234.1	5		PDS000000141.1
PDT000017235.1			
PDT000017236.1	2		PDS000000141.1
PDT000017237.1	2		PDS000000141.1
PDT000017238.1	10	15	PDS000000084.2
PDT000017239.1	1	17	PDS000000084.2
PDT000017240.1	0	7	PDS000000283.1
PDT000017242.1	0	7	PDS000000283.1
PDT000017243.1	3	10	PDS000000283.1
PDT000017244.1	1	18	PDS000000084.2
PDT000017245.1	0	7	PDS000000283.1
PDT000017246.1	2	17	PDS000000084.2
PDT000017247.1	2	17	PDS000000084.2
PDT000017275.2	8		PDS000000087.2
PDT000017288.1			
PDT000017659.1	29		PDS000000140.1
PDT000017658.1	29		PDS000000140.1
PDT000017851.2	31		PDS000000140.1
PDT000017835.1	4		PDS000000140.1
PDT000017742.2			
PDT000017649.1			
PDT000017651.1	50		PDS000000139.1
PDT000017650.1			
PDT000017777.1			
PDT000017775.1	2	25	PDS000000354.1
PDT000017773.1			
PDT000017772.1			
PDT000017771.1	31		PDS000000631.1
PDT000017871.1	32		PDS000000628.1
PDT000017868.1	13		PDS000000136.1
PDT000017869.1	0	17	PDS000000354.1
PDT000017866.1	12		PDS000000138.1
PDT000017867.1			
PDT000017864.1			
PDT000017865.1	18		PDS000000137.1
PDT000017872.1			
PDT000017874.2	5		PDS000000137.1
PDT000017832.1	7		PDS000000390.1
PDT000017831.1	7	30	PDS000000354.1
PDT000017834.1	6		PDS000000135.1
PDT000017833.1	13		PDS000000136.1
PDT000017828.1	14	24	PDS000000354.1
PDT000017827.1			
PDT000017830.1	18		PDS000000136.1
PDT000017829.1			
PDT000017837.1			
PDT000017836.1	20	28	PDS000000354.1
PDT000017685.1	0		PDS000000135.1
PDT000017686.1	21	25	PDS000000354.1
PDT000017704.1			
PDT000017705.1	17	33	PDS000000354.1
PDT000017681.1	30	32	PDS000000354.1
PDT000017682.1	24	35	PDS000000354.1
PDT000017683.1	4	29	PDS000000354.1
PDT000017684.1	19		PDS000000137.1
PDT000017672.1			
PDT000017703.1	1	37	PDS000000354.1
PDT000017642.1	0	17	PDS000000354.1
PDT000017641.1	2		PDS000000135.1
PDT000017640.1	9	11	PDS000000354.1
PDT000017639.1	0	16	PDS000000354.1
PDT000017646.1	14		PDS000000134.1
PDT000017645.1	0	16	PDS000000354.1
PDT000017644.1	1	20	PDS000000354.1
PDT000017643.1	15		PDS000000135.1
PDT000017648.1	0	17	PDS000000354.1
PDT000017647.1	4		PDS000000390.1
PDT000017689.1	0	17	PDS000000354.1
PDT000017743.1	2	35	PDS000000354.1
PDT000017618.1	6		PDS000000135.1
PDT000017807.1	31	34	PDS000000354.1
PDT000017746.1	14		PDS000000134.1
PDT000017747.1			
PDT000017745.1			
PDT000017787.1	14	16	PDS000000354.1
PDT000017715.1	16		PDS000000135.1
PDT000017714.1	1	38	PDS000000354.1
PDT000017717.1	9		PDS000000628.1
PDT000017617.1	25		PDS000000631.1
PDT000017721.1	5	34	PDS000000354.1
PDT000017720.1			
PDT000017848.1			
PDT000017816.1			
PDT000017796.1	7		PDS000000135.1
PDT000017797.1	0		PDS000000390.1
PDT000017798.1	13	26	PDS000000354.1
PDT000017799.1	2	35	PDS000000354.1
PDT000017800.1			
PDT000017801.1	47		PDS000000137.1
PDT000017802.1	21	28	PDS000000354.1
PDT000017803.1	10	27	PDS000000354.1
PDT000017804.1	0		PDS000000135.1
PDT000017805.1			
PDT000017766.1	3	27	PDS000000354.1
PDT000017765.1	0		PDS000000390.1
PDT000017764.1	27	42	PDS000000036.2
PDT000017763.1	11		PDS000000137.1
PDT000017762.1	6		PDS000000135.1
PDT000017761.1	7		PDS000000390.1
PDT000017760.1	21	30	PDS000000354.1
PDT000017759.1	17	50	PDS000000354.1
PDT000017767.2	11	24	PDS000000354.1
PDT000017679.1	8		PDS000000135.1
PDT000017680.1	1		PDS000000390.1
PDT000017677.1	35	48	PDS000000036.2
PDT000017678.2	16		PDS000000135.1
PDT000017676.1	29		PDS000000627.1
PDT000017673.1	10		PDS000000135.1
PDT000017674.1	1		PDS000000390.1
PDT000017711.1	1	0	PDS000000354.1
PDT000017713.1	12		PDS000000135.1
PDT000017712.1	6	20	PDS000000354.1
PDT000017707.1	6		PDS000000135.1
PDT000017706.1	31	34	PDS000000354.1
PDT000017709.1			
PDT000017708.1	31		PDS000000630.1
PDT000017719.2	18	31	PDS000000354.1
PDT000017718.1	8	23	PDS000000354.1
PDT000017860.1	31		PDS000000630.1
PDT000017861.1	1	17	PDS000000354.1
PDT000017863.1	3	28	PDS000000354.1
PDT000017856.1	2		PDS000000137.1
PDT000017858.1	2		PDS000000137.1
PDT000017855.1	32		PDS000000137.1
PDT000017634.1	18		PDS000000628.1
PDT000017633.1	13		PDS000000629.1
PDT000017632.1			
PDT000017631.1	14	23	PDS000000354.1
PDT000017638.1	2	27	PDS000000354.1
PDT000017637.1	0	48	PDS000000354.1
PDT000017636.2	0	48	PDS000000354.1
PDT000017635.1	5		PDS000000137.1
PDT000017630.1			
PDT000017629.1	12	28	PDS000000354.1
PDT000017790.1	10		PDS000000137.1
PDT000017791.1	5		PDS000000137.1
PDT000017788.2	11	23	PDS000000354.1
PDT000017789.1	3	19	PDS000000354.1
PDT000017794.1			
PDT000017795.1	9	22	PDS000000354.1
PDT000017792.1			
PDT000017793.1	9		PDS000000628.1
PDT000017785.1	22		PDS000000137.1
PDT000017786.1	71		PDS000000136.1
PDT000017820.1	9	31	PDS000000354.1
PDT000017819.1	7	23	PDS000000354.1
PDT000017821.1	3	22	PDS000000354.1
PDT000017824.1			
PDT000017823.1	10	29	PDS000000354.1
PDT000017826.1			
PDT000017825.1	29		PDS000000627.1
PDT000017818.1	7	31	PDS000000354.1
PDT000017817.1	14	17	PDS000000354.1
PDT000017732.1	14		PDS000000390.1
PDT000017733.1	7		PDS000000137.1
PDT000017734.1	10		PDS000000137.1
PDT000017735.1	23		PDS000000631.1
PDT000017741.1	2	17	PDS000000354.1
PDT000017758.1	14	19	PDS000000354.1
PDT000017757.1			
PDT000017756.1			
PDT000017755.1	6	18	PDS000000354.1
PDT000017754.1	11	15	PDS000000354.1
PDT000017753.1	1		PDS000000137.1
PDT000017752.1	0	20	PDS000000354.1
PDT000017751.1	6	20	PDS000000354.1
PDT000017750.1	17	18	PDS000000354.1
PDT000017749.1	12		PDS000000138.1
PDT000017660.1	3	20	PDS000000354.1
PDT000017661.1	2		PDS000000138.1
PDT000017849.1	0		PDS000000137.1
PDT000017850.2	9	10	PDS000000354.1
PDT000017656.1	0	17	PDS000000354.1
PDT000017657.1	9		PDS000000137.1
PDT000017654.1	0		PDS000000137.1
PDT000017655.1	21	24	PDS000000354.1
PDT000017652.1	22	31	PDS000000354.1
PDT000017653.1	13		PDS000000629.1
PDT000017699.1	23		PDS000000631.1
PDT000017698.1	1	1	PDS000000354.1
PDT000017701.1			
PDT000017700.1			
PDT000017695.1			
PDT000017694.1			
PDT000017697.1	1		PDS000000137.1
PDT000017696.1	12	14	PDS000000354.1
PDT000017691.2			
PDT000017690.1			
PDT000017729.1	2	19	PDS000000354.1
PDT000017728.1	33	34	PDS000000354.1
PDT000017731.2	22	25	PDS000000354.1
PDT000017730.1	7	17	PDS000000354.1
PDT000017725.1	8	22	PDS000000354.1
PDT000017724.1	7	22	PDS000000354.1
PDT000017727.1	1	30	PDS000000354.1
PDT000017726.1	1	30	PDS000000354.1
PDT000017723.1	4	29	PDS000000354.1
PDT000017722.1	1	29	PDS000000354.1
PDT000017853.1	2	27	PDS000000354.1
PDT000017873.1			
PDT000017783.1	7	28	PDS000000354.1
PDT000017840.2	26	39	PDS000000354.1
PDT000017780.1	24	26	PDS000000354.1
PDT000017781.1			
PDT000017769.1	29	35	PDS000000061.2
PDT000017782.1	6		PDS000000139.1
PDT000017692.1	41		PDS000000140.1
PDT000017693.1	5		PDS000000139.1
PDT000017665.1	5		PDS000000626.1
PDT000017664.1			
PDT000017663.1	5		PDS000000626.1
PDT000017662.1	2		PDS000000626.1
PDT000017668.1	0		PDS000000626.1
PDT000017667.1	2		PDS000000626.1
PDT000017666.1	2		PDS000000140.1
PDT000017671.1			
PDT000017670.1	20		PDS000000626.1
PDT000017623.1	29	24	PDS000000061.2
PDT000017624.1	2		PDS000000140.1
PDT000017625.1	15		PDS000000137.1
PDT000017626.1	18		PDS000000140.1
PDT000017619.1	0		PDS000000626.1
PDT000017620.1	5		PDS000000139.1
PDT000017621.2	1		PDS000000140.1
PDT000017622.1	3		PDS000000140.1
PDT000017627.1	27		PDS000000625.1
PDT000017628.1	2		PDS000000140.1
PDT000017839.1			
PDT000017838.1	0		PDS000000140.1
PDT000017841.1	16	29	PDS000000354.1
PDT000017702.1	0		PDS000000140.1
PDT000017843.1	4		PDS000000140.1
PDT000017842.1	6		PDS000000625.1
PDT000017845.1	6		PDS000000625.1
PDT000017844.1	4		PDS000000140.1
PDT000017846.1	22		PDS000000626.1
PDT000017810.1	1		PDS000000624.1
PDT000017811.1	1		PDS000000624.1
PDT000017808.1	4		PDS000000624.1
PDT000017814.1			
PDT000017815.1			
PDT000017812.1	2		PDS000000138.1
PDT000017813.1	14		PDS000000390.1
PDT000017581.1	1	4	PDS000000623.1
PDT000017582.2	0	5	PDS000000623.1
PDT000017579.1	0	5	PDS000000623.1
PDT000017580.1	1	6	PDS000000623.1
PDT000017583.1	1	6	PDS000000623.1
PDT000017948.1	1	5	PDS000000623.1
PDT000018263.1	0	21	PDS000000243.1
PDT000018285.1	0	21	PDS000000243.1
PDT000018079.1	0	12	PDS000000243.1
PDT000018108.1	4	13	PDS000000243.1
PDT000018215.1	2	11	PDS000000243.1
PDT000018248.1	23	31	PDS000000396.1
PDT000018272.1	8	17	PDS000000243.1
PDT000018164.1	2	15	PDS000000243.1
PDT000018198.1	0	19	PDS000000243.1
PDT000018143.1	0	12	PDS000000243.1
PDT000018146.1	1	14	PDS000000243.1
PDT000018122.1	1	14	PDS000000243.1
PDT000018123.1	0	21	PDS000000243.1
PDT000018089.1	0	21	PDS000000243.1
PDT000018299.1	1	14	PDS000000243.1
PDT000018270.1	1	14	PDS000000243.1
PDT000018237.1	0	20	PDS000000243.1
PDT000018206.1	2	15	PDS000000243.1
PDT000018226.1	0	13	PDS000000243.1
PDT000018259.1	0	20	PDS000000243.1
PDT000018257.2	0	14	PDS000000243.1
PDT000018252.1	3	16	PDS000000243.1
PDT000018251.1	4	16	PDS000000243.1
PDT000018287.1	1	15	PDS000000243.1
PDT000018288.1	2	15	PDS000000243.1
PDT000018286.1	2	12	PDS000000243.1
PDT000018283.1	4	15	PDS000000243.1
PDT000018284.1	2	21	PDS000000243.1
PDT000018281.1	15	24	PDS000000243.1
PDT000018282.1	0	20	PDS000000243.1
PDT000018290.1	20	29	PDS000000243.1
PDT000018291.1	0	26	PDS000000243.1
PDT000018080.1	0	19	PDS000000243.1
PDT000018082.1	1	14	PDS000000243.1
PDT000018081.1	2	11	PDS000000243.1
PDT000018076.1	1	25	PDS000000243.1
PDT000018075.1	23		PDS000000618.1
PDT000018078.1	3	15	PDS000000243.1
PDT000018077.1	0	13	PDS000000243.1
PDT000018084.1	0	13	PDS000000243.1
PDT000018083.1	0	13	PDS000000243.1
PDT000018106.1	0	19	PDS000000243.1
PDT000018107.2	0	26	PDS000000243.1
PDT000018109.1	0	19	PDS000000243.1
PDT000018110.1	2	15	PDS000000243.1
PDT000018111.1	1	26	PDS000000243.1
PDT000018112.1	0	13	PDS000000243.1
PDT000018113.1	0	14	PDS000000243.1
PDT000018114.1	0	20	PDS000000243.1
PDT000018115.1	0	19	PDS000000243.1
PDT000018194.1	7	17	PDS000000243.1
PDT000018193.1	0	19	PDS000000243.1
PDT000018192.1	4	13	PDS000000243.1
PDT000018191.1	0	13	PDS000000243.1
PDT000018190.1	2	15	PDS000000243.1
PDT000018189.1	1	20	PDS000000243.1
PDT000018188.1	1	15	PDS000000243.1
PDT000018187.2	2	17	PDS000000243.1
PDT000018186.1	0	19	PDS000000243.1
PDT000018185.1	0	13	PDS000000243.1
PDT000018216.1	4	23	PDS000000243.1
PDT000018217.1	0	19	PDS000000243.1
PDT000018214.1	0	13	PDS000000243.1
PDT000018220.1	2	14	PDS000000243.1
PDT000018221.1	0	13	PDS000000243.1
PDT000018218.1	0	13	PDS000000243.1
PDT000018208.1	0	19	PDS000000243.1
PDT000018209.1	0	14	PDS000000243.1
PDT000018244.1	0	13	PDS000000243.1
PDT000018243.1	3	14	PDS000000243.1
PDT000018246.1	1	20	PDS000000243.1
PDT000018245.1	1	20	PDS000000243.1
PDT000018247.1			
PDT000018250.1	5	17	PDS000000243.1
PDT000018249.1	0	13	PDS000000243.1
PDT000018236.1	0	20	PDS000000243.1
PDT000018235.1	4	25	PDS000000243.1
PDT000018275.1	4	27	PDS000000243.1
PDT000018276.1	10	31	PDS000000396.1
PDT000018277.1	3	15	PDS000000243.1
PDT000018278.1			
PDT000018271.1	0	12	PDS000000243.1
PDT000018273.1	3	12	PDS000000243.1
PDT000018274.1	6	29	PDS000000243.1
PDT000018279.1	5	24	PDS000000243.1
PDT000018280.2	0	20	PDS000000243.1
PDT000018308.1	10	29	PDS000000396.1
PDT000018307.1	15	24	PDS000000243.1
PDT000018306.1	0	13	PDS000000243.1
PDT000018305.1	5	16	PDS000000243.1
PDT000018312.1	1	14	PDS000000243.1
PDT000018311.1	0	20	PDS000000243.1
PDT000018163.1	20	31	PDS000000396.1
PDT000018162.2	25	35	PDS000000396.1
PDT000018161.1	0	13	PDS000000243.1
PDT000018160.1	0	19	PDS000000243.1
PDT000018159.1	22	39	PDS000000396.1
PDT000018158.2	3	22	PDS000000243.1
PDT000018157.1	0	14	PDS000000243.1
PDT000018166.1	2	17	PDS000000243.1
PDT000018165.1	0	15	PDS000000243.1
PDT000018203.1	0	12	PDS000000243.1
PDT000018202.1	3	16	PDS000000243.1
PDT000018205.1	16	31	PDS000000396.1
PDT000018204.1	1	13	PDS000000243.1
PDT000018199.1	3	15	PDS000000243.1
PDT000018201.1	2	15	PDS000000243.1
PDT000018200.1	0	15	PDS000000243.1
PDT000018196.1	5	18	PDS000000243.1
PDT000018195.1	4	17	PDS000000243.1
PDT000018168.1	0	13	PDS000000243.1
PDT000018169.1	1	12	PDS000000243.1
PDT000018170.1	3	17	PDS000000243.1
PDT000018171.1	1	15	PDS000000576.1
PDT000018172.1	2	24	PDS000000396.1
PDT000018173.1	0	29	PDS000000367.1
PDT000018174.1	1	16	PDS000000576.1
PDT000018175.1	3	27	PDS000000396.1
PDT000018176.1	1	21	PDS000000243.1
PDT000018177.1	2	30	PDS000000396.1
PDT000018142.1	2		PDS000000622.1
PDT000018141.1	2		PDS000000622.1
PDT000018140.1	0	16	PDS000000243.1
PDT000018139.1	0	16	PDS000000243.1
PDT000018138.1	15	31	PDS000000396.1
PDT000018137.2	0	13	PDS000000243.1
PDT000018136.1	0	22	PDS000000396.1
PDT000018145.1			
PDT000018118.1	2	28	PDS000000396.1
PDT000018119.1	0	22	PDS000000396.1
PDT000018116.1	0	29	PDS000000367.1
PDT000018117.1	1	22	PDS000000243.1
PDT000018120.1	3	22	PDS000000243.1
PDT000018121.1	1	25	PDS000000243.1
PDT000018124.1	0	24	PDS000000243.1
PDT000018125.1	5	25	PDS000000243.1
PDT000018086.1	2	21	PDS000000243.1
PDT000018085.1	1	20	PDS000000243.1
PDT000018088.1	1	20	PDS000000243.1
PDT000018087.1	1	20	PDS000000243.1
PDT000018090.1	1	21	PDS000000243.1
PDT000018092.1	6	17	PDS000000243.1
PDT000018091.1	0	24	PDS000000243.1
PDT000018094.1	1	20	PDS000000243.1
