target_name,target_acc,amrfinder_results,nucleotide_fasta,protein_fasta,gff,contig_report
SAMEA3268949,PDT000010760.1,SAMEA3268949.amrfinder-plus,SAMEA3268949.dna.fa,SAMEA3268949.prot.fa,SAMEA3268949.gff,SAMEA3268949-rid115403.assembly.contig_report.txt
SAMEA3268950,PDT000010761.1,SAMEA3268950.amrfinder-plus,SAMEA3268950.dna.fa,SAMEA3268950.prot.fa,SAMEA3268950.gff,SAMEA3268950-rid115413.assembly.contig_report.txt
SAMEA3268952,PDT000010763.1,SAMEA3268952.amrfinder-plus,SAMEA3268952.dna.fa,SAMEA3268952.prot.fa,SAMEA3268952.gff,SAMEA3268952-rid115423.assembly.contig_report.txt
SAMEA3268953,PDT000010764.1,SAMEA3268953.amrfinder-plus,SAMEA3268953.dna.fa,SAMEA3268953.prot.fa,SAMEA3268953.gff,SAMEA3268953-rid115433.assembly.contig_report.txt
SAMEA3268957,PDT000010768.1,SAMEA3268957.amrfinder-plus,SAMEA3268957.dna.fa,SAMEA3268957.prot.fa,SAMEA3268957.gff,SAMEA3268957-rid115443.assembly.contig_report.txt
SAMEA3268958,PDT000010769.1,SAMEA3268958.amrfinder-plus,SAMEA3268958.dna.fa,SAMEA3268958.prot.fa,SAMEA3268958.gff,SAMEA3268958-rid115453.assembly.contig_report.txt
SAMEA3268959,PDT000010770.1,SAMEA3268959.amrfinder-plus,SAMEA3268959.dna.fa,SAMEA3268959.prot.fa,SAMEA3268959.gff,SAMEA3268959-rid115463.assembly.contig_report.txt
SAMEA3268960,PDT000010771.1,SAMEA3268960.amrfinder-plus,SAMEA3268960.dna.fa,SAMEA3268960.prot.fa,SAMEA3268960.gff,SAMEA3268960-rid115473.assembly.contig_report.txt
SAMEA3268961,PDT000010772.1,SAMEA3268961.amrfinder-plus,SAMEA3268961.dna.fa,SAMEA3268961.prot.fa,SAMEA3268961.gff,SAMEA3268961-rid115483.assembly.contig_report.txt
SAMEA3297711,PDT000010826.1,SAMEA3297711.amrfinder-plus,SAMEA3297711.dna.fa,SAMEA3297711.prot.fa,SAMEA3297711.gff,SAMEA3297711-rid115493.assembly.contig_report.txt
SAMEA3304190,PDT000011342.1,SAMEA3304190.amrfinder-plus,SAMEA3304190.dna.fa,SAMEA3304190.prot.fa,SAMEA3304190.gff,SAMEA3304190-rid117343.assembly.contig_report.txt
SAMEA3304193,PDT000011345.1,SAMEA3304193.amrfinder-plus,SAMEA3304193.dna.fa,SAMEA3304193.prot.fa,SAMEA3304193.gff,SAMEA3304193-rid117353.assembly.contig_report.txt
SAMEA3304196,PDT000011348.1,SAMEA3304196.amrfinder-plus,SAMEA3304196.dna.fa,SAMEA3304196.prot.fa,SAMEA3304196.gff,SAMEA3304196-rid117363.assembly.contig_report.txt
SAMEA3304197,PDT000011349.1,SAMEA3304197.amrfinder-plus,SAMEA3304197.dna.fa,SAMEA3304197.prot.fa,SAMEA3304197.gff,SAMEA3304197-rid117373.assembly.contig_report.txt
SAMEA3304200,PDT000011352.1,SAMEA3304200.amrfinder-plus,SAMEA3304200.dna.fa,SAMEA3304200.prot.fa,SAMEA3304200.gff,SAMEA3304200-rid117383.assembly.contig_report.txt
SAMEA3304203,PDT000011355.1,SAMEA3304203.amrfinder-plus,SAMEA3304203.dna.fa,SAMEA3304203.prot.fa,SAMEA3304203.gff,SAMEA3304203-rid117393.assembly.contig_report.txt
SAMEA3304205,PDT000011357.1,SAMEA3304205.amrfinder-plus,SAMEA3304205.dna.fa,SAMEA3304205.prot.fa,SAMEA3304205.gff,SAMEA3304205-rid117403.assembly.contig_report.txt
SAMEA3304208,PDT000011360.1,SAMEA3304208.amrfinder-plus,SAMEA3304208.dna.fa,SAMEA3304208.prot.fa,SAMEA3304208.gff,SAMEA3304208-rid117413.assembly.contig_report.txt
SAMEA3304213,PDT000011365.1,SAMEA3304213.amrfinder-plus,SAMEA3304213.dna.fa,SAMEA3304213.prot.fa,SAMEA3304213.gff,SAMEA3304213-rid117423.assembly.contig_report.txt
SAMEA3304215,PDT000011367.1,SAMEA3304215.amrfinder-plus,SAMEA3304215.dna.fa,SAMEA3304215.prot.fa,SAMEA3304215.gff,SAMEA3304215-rid117433.assembly.contig_report.txt
SAMEA3304217,PDT000011369.1,SAMEA3304217.amrfinder-plus,SAMEA3304217.dna.fa,SAMEA3304217.prot.fa,SAMEA3304217.gff,SAMEA3304217-rid117443.assembly.contig_report.txt
SAMEA3304218,PDT000011370.1,SAMEA3304218.amrfinder-plus,SAMEA3304218.dna.fa,SAMEA3304218.prot.fa,SAMEA3304218.gff,SAMEA3304218-rid117453.assembly.contig_report.txt
SAMEA3304221,PDT000011373.1,SAMEA3304221.amrfinder-plus,SAMEA3304221.dna.fa,SAMEA3304221.prot.fa,SAMEA3304221.gff,SAMEA3304221-rid117463.assembly.contig_report.txt
SAMEA3304224,PDT000011376.1,SAMEA3304224.amrfinder-plus,SAMEA3304224.dna.fa,SAMEA3304224.prot.fa,SAMEA3304224.gff,SAMEA3304224-rid117473.assembly.contig_report.txt
SAMEA3304225,PDT000011377.1,SAMEA3304225.amrfinder-plus,SAMEA3304225.dna.fa,SAMEA3304225.prot.fa,SAMEA3304225.gff,SAMEA3304225-rid117483.assembly.contig_report.txt
SAMEA3304229,PDT000011381.1,SAMEA3304229.amrfinder-plus,SAMEA3304229.dna.fa,SAMEA3304229.prot.fa,SAMEA3304229.gff,SAMEA3304229-rid117493.assembly.contig_report.txt
SAMEA3304231,PDT000011383.1,SAMEA3304231.amrfinder-plus,SAMEA3304231.dna.fa,SAMEA3304231.prot.fa,SAMEA3304231.gff,SAMEA3304231-rid117503.assembly.contig_report.txt
SAMEA3304233,PDT000011385.1,SAMEA3304233.amrfinder-plus,SAMEA3304233.dna.fa,SAMEA3304233.prot.fa,SAMEA3304233.gff,SAMEA3304233-rid117513.assembly.contig_report.txt
SAMEA3304240,PDT000011392.1,SAMEA3304240.amrfinder-plus,SAMEA3304240.dna.fa,SAMEA3304240.prot.fa,SAMEA3304240.gff,SAMEA3304240-rid117523.assembly.contig_report.txt
SAMEA3304241,PDT000011393.1,SAMEA3304241.amrfinder-plus,SAMEA3304241.dna.fa,SAMEA3304241.prot.fa,SAMEA3304241.gff,SAMEA3304241-rid117533.assembly.contig_report.txt
SAMEA3304242,PDT000011394.1,SAMEA3304242.amrfinder-plus,SAMEA3304242.dna.fa,SAMEA3304242.prot.fa,SAMEA3304242.gff,SAMEA3304242-rid117543.assembly.contig_report.txt
SAMEA3304243,PDT000011395.1,SAMEA3304243.amrfinder-plus,SAMEA3304243.dna.fa,SAMEA3304243.prot.fa,SAMEA3304243.gff,SAMEA3304243-rid117553.assembly.contig_report.txt
SAMEA3304245,PDT000011397.1,SAMEA3304245.amrfinder-plus,SAMEA3304245.dna.fa,SAMEA3304245.prot.fa,SAMEA3304245.gff,SAMEA3304245-rid117563.assembly.contig_report.txt
SAMEA3304251,PDT000011403.1,SAMEA3304251.amrfinder-plus,SAMEA3304251.dna.fa,SAMEA3304251.prot.fa,SAMEA3304251.gff,SAMEA3304251-rid117573.assembly.contig_report.txt
SAMEA3304255,PDT000011407.1,SAMEA3304255.amrfinder-plus,SAMEA3304255.dna.fa,SAMEA3304255.prot.fa,SAMEA3304255.gff,SAMEA3304255-rid117583.assembly.contig_report.txt
SAMEA3304266,PDT000011440.1,SAMEA3304266.amrfinder-plus,SAMEA3304266.dna.fa,SAMEA3304266.prot.fa,SAMEA3304266.gff,SAMEA3304266-rid117713.assembly.contig_report.txt
SAMEA3304269,PDT000011415.1,SAMEA3304269.amrfinder-plus,SAMEA3304269.dna.fa,SAMEA3304269.prot.fa,SAMEA3304269.gff,SAMEA3304269-rid117593.assembly.contig_report.txt
SAMEA3304270,PDT000011442.1,SAMEA3304270.amrfinder-plus,SAMEA3304270.dna.fa,SAMEA3304270.prot.fa,SAMEA3304270.gff,SAMEA3304270-rid117723.assembly.contig_report.txt
SAMEA3304271,PDT000011416.1,SAMEA3304271.amrfinder-plus,SAMEA3304271.dna.fa,SAMEA3304271.prot.fa,SAMEA3304271.gff,SAMEA3304271-rid117603.assembly.contig_report.txt
SAMEA3304273,PDT000011417.1,SAMEA3304273.amrfinder-plus,SAMEA3304273.dna.fa,SAMEA3304273.prot.fa,SAMEA3304273.gff,SAMEA3304273-rid117613.assembly.contig_report.txt
SAMEA3304274,PDT000011444.1,SAMEA3304274.amrfinder-plus,SAMEA3304274.dna.fa,SAMEA3304274.prot.fa,SAMEA3304274.gff,SAMEA3304274-rid117733.assembly.contig_report.txt
SAMEA3304276,PDT000011419.1,SAMEA3304276.amrfinder-plus,SAMEA3304276.dna.fa,SAMEA3304276.prot.fa,SAMEA3304276.gff,SAMEA3304276-rid117623.assembly.contig_report.txt
SAMEA3304278,PDT000011420.1,SAMEA3304278.amrfinder-plus,SAMEA3304278.dna.fa,SAMEA3304278.prot.fa,SAMEA3304278.gff,SAMEA3304278-rid117633.assembly.contig_report.txt
SAMEA3304281,PDT000011447.1,SAMEA3304281.amrfinder-plus,SAMEA3304281.dna.fa,SAMEA3304281.prot.fa,SAMEA3304281.gff,SAMEA3304281-rid117743.assembly.contig_report.txt
SAMEA3304282,PDT000011422.1,SAMEA3304282.amrfinder-plus,SAMEA3304282.dna.fa,SAMEA3304282.prot.fa,SAMEA3304282.gff,SAMEA3304282-rid117643.assembly.contig_report.txt
SAMEA3304283,PDT000011448.1,SAMEA3304283.amrfinder-plus,SAMEA3304283.dna.fa,SAMEA3304283.prot.fa,SAMEA3304283.gff,SAMEA3304283-rid117753.assembly.contig_report.txt
SAMEA3304286,PDT000011424.1,SAMEA3304286.amrfinder-plus,SAMEA3304286.dna.fa,SAMEA3304286.prot.fa,SAMEA3304286.gff,SAMEA3304286-rid117653.assembly.contig_report.txt
SAMEA3304287,PDT000011450.1,SAMEA3304287.amrfinder-plus,SAMEA3304287.dna.fa,SAMEA3304287.prot.fa,SAMEA3304287.gff,SAMEA3304287-rid117763.assembly.contig_report.txt
SAMEA3304288,PDT000011425.1,SAMEA3304288.amrfinder-plus,SAMEA3304288.dna.fa,SAMEA3304288.prot.fa,SAMEA3304288.gff,SAMEA3304288-rid117663.assembly.contig_report.txt
SAMEA3304291,PDT000011452.1,SAMEA3304291.amrfinder-plus,SAMEA3304291.dna.fa,SAMEA3304291.prot.fa,SAMEA3304291.gff,SAMEA3304291-rid117773.assembly.contig_report.txt
SAMEA3304294,PDT000011454.1,SAMEA3304294.amrfinder-plus,SAMEA3304294.dna.fa,SAMEA3304294.prot.fa,SAMEA3304294.gff,SAMEA3304294-rid117783.assembly.contig_report.txt
SAMEA3304295,PDT000011428.1,SAMEA3304295.amrfinder-plus,SAMEA3304295.dna.fa,SAMEA3304295.prot.fa,SAMEA3304295.gff,SAMEA3304295-rid117673.assembly.contig_report.txt
SAMEA3304297,PDT000011429.1,SAMEA3304297.amrfinder-plus,SAMEA3304297.dna.fa,SAMEA3304297.prot.fa,SAMEA3304297.gff,SAMEA3304297-rid117683.assembly.contig_report.txt
SAMEA3304299,PDT000011457.1,SAMEA3304299.amrfinder-plus,SAMEA3304299.dna.fa,SAMEA3304299.prot.fa,SAMEA3304299.gff,SAMEA3304299-rid117793.assembly.contig_report.txt
SAMEA3304303,PDT000011432.1,SAMEA3304303.amrfinder-plus,SAMEA3304303.dna.fa,SAMEA3304303.prot.fa,SAMEA3304303.gff,SAMEA3304303-rid117703.assembly.contig_report.txt
SAMEA3304304,PDT000011459.1,SAMEA3304304.amrfinder-plus,SAMEA3304304.dna.fa,SAMEA3304304.prot.fa,SAMEA3304304.gff,SAMEA3304304-rid117803.assembly.contig_report.txt
SAMEA3304308,PDT000011461.1,SAMEA3304308.amrfinder-plus,SAMEA3304308.dna.fa,SAMEA3304308.prot.fa,SAMEA3304308.gff,SAMEA3304308-rid117813.assembly.contig_report.txt
SAMEA3304310,PDT000011462.1,SAMEA3304310.amrfinder-plus,SAMEA3304310.dna.fa,SAMEA3304310.prot.fa,SAMEA3304310.gff,SAMEA3304310-rid117823.assembly.contig_report.txt
SAMEA3304311,PDT000011463.1,SAMEA3304311.amrfinder-plus,SAMEA3304311.dna.fa,SAMEA3304311.prot.fa,SAMEA3304311.gff,SAMEA3304311-rid117833.assembly.contig_report.txt
SAMEA3304312,PDT000011464.1,SAMEA3304312.amrfinder-plus,SAMEA3304312.dna.fa,SAMEA3304312.prot.fa,SAMEA3304312.gff,SAMEA3304312-rid117843.assembly.contig_report.txt
SAMEA3304313,PDT000011465.1,SAMEA3304313.amrfinder-plus,SAMEA3304313.dna.fa,SAMEA3304313.prot.fa,SAMEA3304313.gff,SAMEA3304313-rid117853.assembly.contig_report.txt
SAMEA3304314,PDT000011466.1,SAMEA3304314.amrfinder-plus,SAMEA3304314.dna.fa,SAMEA3304314.prot.fa,SAMEA3304314.gff,SAMEA3304314-rid117863.assembly.contig_report.txt
SAMEA3304321,PDT000011473.1,SAMEA3304321.amrfinder-plus,SAMEA3304321.dna.fa,SAMEA3304321.prot.fa,SAMEA3304321.gff,SAMEA3304321-rid117873.assembly.contig_report.txt
SAMEA3304325,PDT000011477.1,SAMEA3304325.amrfinder-plus,SAMEA3304325.dna.fa,SAMEA3304325.prot.fa,SAMEA3304325.gff,SAMEA3304325-rid117883.assembly.contig_report.txt
SAMEA3304327,PDT000011479.1,SAMEA3304327.amrfinder-plus,SAMEA3304327.dna.fa,SAMEA3304327.prot.fa,SAMEA3304327.gff,SAMEA3304327-rid117893.assembly.contig_report.txt
SAMEA3304329,PDT000011481.1,SAMEA3304329.amrfinder-plus,SAMEA3304329.dna.fa,SAMEA3304329.prot.fa,SAMEA3304329.gff,SAMEA3304329-rid117903.assembly.contig_report.txt
SAMEA3304330,PDT000011482.1,SAMEA3304330.amrfinder-plus,SAMEA3304330.dna.fa,SAMEA3304330.prot.fa,SAMEA3304330.gff,SAMEA3304330-rid117913.assembly.contig_report.txt
SAMEA3304333,PDT000011485.1,SAMEA3304333.amrfinder-plus,SAMEA3304333.dna.fa,SAMEA3304333.prot.fa,SAMEA3304333.gff,SAMEA3304333-rid117923.assembly.contig_report.txt
SAMEA3304343,PDT000011495.1,SAMEA3304343.amrfinder-plus,SAMEA3304343.dna.fa,SAMEA3304343.prot.fa,SAMEA3304343.gff,SAMEA3304343-rid117933.assembly.contig_report.txt
SAMEA3304344,PDT000011176.1,SAMEA3304344.amrfinder-plus,SAMEA3304344.dna.fa,SAMEA3304344.prot.fa,SAMEA3304344.gff,SAMEA3304344-rid116633.assembly.contig_report.txt
SAMEA3304347,PDT000011178.1,SAMEA3304347.amrfinder-plus,SAMEA3304347.dna.fa,SAMEA3304347.prot.fa,SAMEA3304347.gff,SAMEA3304347-rid116643.assembly.contig_report.txt
SAMEA3304348,PDT000011179.1,SAMEA3304348.amrfinder-plus,SAMEA3304348.dna.fa,SAMEA3304348.prot.fa,SAMEA3304348.gff,SAMEA3304348-rid116653.assembly.contig_report.txt
SAMEA3304351,PDT000011182.1,SAMEA3304351.amrfinder-plus,SAMEA3304351.dna.fa,SAMEA3304351.prot.fa,SAMEA3304351.gff,SAMEA3304351-rid116663.assembly.contig_report.txt
SAMEA3304355,PDT000011185.1,SAMEA3304355.amrfinder-plus,SAMEA3304355.dna.fa,SAMEA3304355.prot.fa,SAMEA3304355.gff,SAMEA3304355-rid116673.assembly.contig_report.txt
SAMEA3304356,PDT000011186.1,SAMEA3304356.amrfinder-plus,SAMEA3304356.dna.fa,SAMEA3304356.prot.fa,SAMEA3304356.gff,SAMEA3304356-rid116683.assembly.contig_report.txt
SAMEA3304359,PDT000011189.1,SAMEA3304359.amrfinder-plus,SAMEA3304359.dna.fa,SAMEA3304359.prot.fa,SAMEA3304359.gff,SAMEA3304359-rid116693.assembly.contig_report.txt
SAMEA3304360,PDT000011190.1,SAMEA3304360.amrfinder-plus,SAMEA3304360.dna.fa,SAMEA3304360.prot.fa,SAMEA3304360.gff,SAMEA3304360-rid116703.assembly.contig_report.txt
SAMEA3304367,PDT000011196.1,SAMEA3304367.amrfinder-plus,SAMEA3304367.dna.fa,SAMEA3304367.prot.fa,SAMEA3304367.gff,SAMEA3304367-rid116713.assembly.contig_report.txt
SAMEA3304372,PDT000011200.1,SAMEA3304372.amrfinder-plus,SAMEA3304372.dna.fa,SAMEA3304372.prot.fa,SAMEA3304372.gff,SAMEA3304372-rid116723.assembly.contig_report.txt
SAMEA3304373,PDT000011201.1,SAMEA3304373.amrfinder-plus,SAMEA3304373.dna.fa,SAMEA3304373.prot.fa,SAMEA3304373.gff,SAMEA3304373-rid116733.assembly.contig_report.txt
SAMEA3304379,PDT000011206.1,SAMEA3304379.amrfinder-plus,SAMEA3304379.dna.fa,SAMEA3304379.prot.fa,SAMEA3304379.gff,SAMEA3304379-rid116743.assembly.contig_report.txt
SAMEA3304383,PDT000011210.1,SAMEA3304383.amrfinder-plus,SAMEA3304383.dna.fa,SAMEA3304383.prot.fa,SAMEA3304383.gff,SAMEA3304383-rid116753.assembly.contig_report.txt
SAMEA3304384,PDT000011211.1,SAMEA3304384.amrfinder-plus,SAMEA3304384.dna.fa,SAMEA3304384.prot.fa,SAMEA3304384.gff,SAMEA3304384-rid116763.assembly.contig_report.txt
SAMEA3304391,PDT000011217.1,SAMEA3304391.amrfinder-plus,SAMEA3304391.dna.fa,SAMEA3304391.prot.fa,SAMEA3304391.gff,SAMEA3304391-rid116773.assembly.contig_report.txt
SAMEA3304397,PDT000011222.1,SAMEA3304397.amrfinder-plus,SAMEA3304397.dna.fa,SAMEA3304397.prot.fa,SAMEA3304397.gff,SAMEA3304397-rid116783.assembly.contig_report.txt
SAMEA3304398,PDT000011223.1,SAMEA3304398.amrfinder-plus,SAMEA3304398.dna.fa,SAMEA3304398.prot.fa,SAMEA3304398.gff,SAMEA3304398-rid116793.assembly.contig_report.txt
SAMEA3304399,PDT000011224.1,SAMEA3304399.amrfinder-plus,SAMEA3304399.dna.fa,SAMEA3304399.prot.fa,SAMEA3304399.gff,SAMEA3304399-rid116803.assembly.contig_report.txt
SAMEA3304401,PDT000011226.1,SAMEA3304401.amrfinder-plus,SAMEA3304401.dna.fa,SAMEA3304401.prot.fa,SAMEA3304401.gff,SAMEA3304401-rid116813.assembly.contig_report.txt
SAMEA3304404,PDT000011228.1,SAMEA3304404.amrfinder-plus,SAMEA3304404.dna.fa,SAMEA3304404.prot.fa,SAMEA3304404.gff,SAMEA3304404-rid116823.assembly.contig_report.txt
SAMEA3304405,PDT000011229.1,SAMEA3304405.amrfinder-plus,SAMEA3304405.dna.fa,SAMEA3304405.prot.fa,SAMEA3304405.gff,SAMEA3304405-rid116833.assembly.contig_report.txt
SAMEA3304409,PDT000011233.1,SAMEA3304409.amrfinder-plus,SAMEA3304409.dna.fa,SAMEA3304409.prot.fa,SAMEA3304409.gff,SAMEA3304409-rid116843.assembly.contig_report.txt
SAMEA3304413,PDT000011236.1,SAMEA3304413.amrfinder-plus,SAMEA3304413.dna.fa,SAMEA3304413.prot.fa,SAMEA3304413.gff,SAMEA3304413-rid116853.assembly.contig_report.txt
SAMEA3304415,PDT000011238.1,SAMEA3304415.amrfinder-plus,SAMEA3304415.dna.fa,SAMEA3304415.prot.fa,SAMEA3304415.gff,SAMEA3304415-rid116863.assembly.contig_report.txt
SAMEA3304422,PDT000011244.1,SAMEA3304422.amrfinder-plus,SAMEA3304422.dna.fa,SAMEA3304422.prot.fa,SAMEA3304422.gff,SAMEA3304422-rid116873.assembly.contig_report.txt
SAMEA3304424,PDT000011246.1,SAMEA3304424.amrfinder-plus,SAMEA3304424.dna.fa,SAMEA3304424.prot.fa,SAMEA3304424.gff,SAMEA3304424-rid116883.assembly.contig_report.txt
SAMEA3304427,PDT000011248.1,SAMEA3304427.amrfinder-plus,SAMEA3304427.dna.fa,SAMEA3304427.prot.fa,SAMEA3304427.gff,SAMEA3304427-rid116893.assembly.contig_report.txt
SAMEA3304429,PDT000011250.1,SAMEA3304429.amrfinder-plus,SAMEA3304429.dna.fa,SAMEA3304429.prot.fa,SAMEA3304429.gff,SAMEA3304429-rid116903.assembly.contig_report.txt
SAMEA3304434,PDT000011255.1,SAMEA3304434.amrfinder-plus,SAMEA3304434.dna.fa,SAMEA3304434.prot.fa,SAMEA3304434.gff,SAMEA3304434-rid116913.assembly.contig_report.txt
SAMEA3304436,PDT000011257.1,SAMEA3304436.amrfinder-plus,SAMEA3304436.dna.fa,SAMEA3304436.prot.fa,SAMEA3304436.gff,SAMEA3304436-rid116923.assembly.contig_report.txt
SAMEA3304437,PDT000011258.1,SAMEA3304437.amrfinder-plus,SAMEA3304437.dna.fa,SAMEA3304437.prot.fa,SAMEA3304437.gff,SAMEA3304437-rid116933.assembly.contig_report.txt
SAMEA3304439,PDT000011260.1,SAMEA3304439.amrfinder-plus,SAMEA3304439.dna.fa,SAMEA3304439.prot.fa,SAMEA3304439.gff,SAMEA3304439-rid116943.assembly.contig_report.txt
SAMEA3304441,PDT000011262.1,SAMEA3304441.amrfinder-plus,SAMEA3304441.dna.fa,SAMEA3304441.prot.fa,SAMEA3304441.gff,SAMEA3304441-rid116953.assembly.contig_report.txt
SAMEA3304442,PDT000011263.1,SAMEA3304442.amrfinder-plus,SAMEA3304442.dna.fa,SAMEA3304442.prot.fa,SAMEA3304442.gff,SAMEA3304442-rid116963.assembly.contig_report.txt
SAMEA3304445,PDT000011266.1,SAMEA3304445.amrfinder-plus,SAMEA3304445.dna.fa,SAMEA3304445.prot.fa,SAMEA3304445.gff,SAMEA3304445-rid116973.assembly.contig_report.txt
SAMEA3304446,PDT000011267.1,SAMEA3304446.amrfinder-plus,SAMEA3304446.dna.fa,SAMEA3304446.prot.fa,SAMEA3304446.gff,SAMEA3304446-rid116983.assembly.contig_report.txt
SAMEA3304447,PDT000011268.1,SAMEA3304447.amrfinder-plus,SAMEA3304447.dna.fa,SAMEA3304447.prot.fa,SAMEA3304447.gff,SAMEA3304447-rid116993.assembly.contig_report.txt
SAMEA3304448,PDT000011282.1,SAMEA3304448.amrfinder-plus,SAMEA3304448.dna.fa,SAMEA3304448.prot.fa,SAMEA3304448.gff,SAMEA3304448-rid117073.assembly.contig_report.txt
SAMEA3304449,PDT000011269.1,SAMEA3304449.amrfinder-plus,SAMEA3304449.dna.fa,SAMEA3304449.prot.fa,SAMEA3304449.gff,SAMEA3304449-rid117003.assembly.contig_report.txt
SAMEA3304450,PDT000011270.1,SAMEA3304450.amrfinder-plus,SAMEA3304450.dna.fa,SAMEA3304450.prot.fa,SAMEA3304450.gff,SAMEA3304450-rid117013.assembly.contig_report.txt
SAMEA3304451,PDT000011283.1,SAMEA3304451.amrfinder-plus,SAMEA3304451.dna.fa,SAMEA3304451.prot.fa,SAMEA3304451.gff,SAMEA3304451-rid117083.assembly.contig_report.txt
SAMEA3304453,PDT000011284.1,SAMEA3304453.amrfinder-plus,SAMEA3304453.dna.fa,SAMEA3304453.prot.fa,SAMEA3304453.gff,SAMEA3304453-rid117093.assembly.contig_report.txt
SAMEA3304454,PDT000011272.1,SAMEA3304454.amrfinder-plus,SAMEA3304454.dna.fa,SAMEA3304454.prot.fa,SAMEA3304454.gff,SAMEA3304454-rid117023.assembly.contig_report.txt
SAMEA3304456,PDT000011285.1,SAMEA3304456.amrfinder-plus,SAMEA3304456.dna.fa,SAMEA3304456.prot.fa,SAMEA3304456.gff,SAMEA3304456-rid117103.assembly.contig_report.txt
SAMEA3304457,PDT000011274.1,SAMEA3304457.amrfinder-plus,SAMEA3304457.dna.fa,SAMEA3304457.prot.fa,SAMEA3304457.gff,SAMEA3304457-rid117033.assembly.contig_report.txt
SAMEA3304459,PDT000011275.1,SAMEA3304459.amrfinder-plus,SAMEA3304459.dna.fa,SAMEA3304459.prot.fa,SAMEA3304459.gff,SAMEA3304459-rid117043.assembly.contig_report.txt
SAMEA3304460,PDT000011287.1,SAMEA3304460.amrfinder-plus,SAMEA3304460.dna.fa,SAMEA3304460.prot.fa,SAMEA3304460.gff,SAMEA3304460-rid117113.assembly.contig_report.txt
SAMEA3304462,PDT000011288.1,SAMEA3304462.amrfinder-plus,SAMEA3304462.dna.fa,SAMEA3304462.prot.fa,SAMEA3304462.gff,SAMEA3304462-rid117123.assembly.contig_report.txt
SAMEA3304467,PDT000011279.1,SAMEA3304467.amrfinder-plus,SAMEA3304467.dna.fa,SAMEA3304467.prot.fa,SAMEA3304467.gff,SAMEA3304467-rid117053.assembly.contig_report.txt
SAMEA3304468,PDT000011291.1,SAMEA3304468.amrfinder-plus,SAMEA3304468.dna.fa,SAMEA3304468.prot.fa,SAMEA3304468.gff,SAMEA3304468-rid117133.assembly.contig_report.txt
SAMEA3304469,PDT000011280.1,SAMEA3304469.amrfinder-plus,SAMEA3304469.dna.fa,SAMEA3304469.prot.fa,SAMEA3304469.gff,SAMEA3304469-rid117063.assembly.contig_report.txt
SAMEA3304471,PDT000011292.1,SAMEA3304471.amrfinder-plus,SAMEA3304471.dna.fa,SAMEA3304471.prot.fa,SAMEA3304471.gff,SAMEA3304471-rid117143.assembly.contig_report.txt
SAMEA3304474,PDT000011295.1,SAMEA3304474.amrfinder-plus,SAMEA3304474.dna.fa,SAMEA3304474.prot.fa,SAMEA3304474.gff,SAMEA3304474-rid117153.assembly.contig_report.txt
SAMEA3304476,PDT000011297.1,SAMEA3304476.amrfinder-plus,SAMEA3304476.dna.fa,SAMEA3304476.prot.fa,SAMEA3304476.gff,SAMEA3304476-rid117163.assembly.contig_report.txt
SAMEA3304478,PDT000011299.1,SAMEA3304478.amrfinder-plus,SAMEA3304478.dna.fa,SAMEA3304478.prot.fa,SAMEA3304478.gff,SAMEA3304478-rid117173.assembly.contig_report.txt
SAMEA3304483,PDT000011304.1,SAMEA3304483.amrfinder-plus,SAMEA3304483.dna.fa,SAMEA3304483.prot.fa,SAMEA3304483.gff,SAMEA3304483-rid117183.assembly.contig_report.txt
SAMEA3304484,PDT000011305.1,SAMEA3304484.amrfinder-plus,SAMEA3304484.dna.fa,SAMEA3304484.prot.fa,SAMEA3304484.gff,SAMEA3304484-rid117193.assembly.contig_report.txt
SAMEA3304485,PDT000011306.1,SAMEA3304485.amrfinder-plus,SAMEA3304485.dna.fa,SAMEA3304485.prot.fa,SAMEA3304485.gff,SAMEA3304485-rid117203.assembly.contig_report.txt
SAMEA3304489,PDT000011310.1,SAMEA3304489.amrfinder-plus,SAMEA3304489.dna.fa,SAMEA3304489.prot.fa,SAMEA3304489.gff,SAMEA3304489-rid117213.assembly.contig_report.txt
SAMEA3304490,PDT000011311.1,SAMEA3304490.amrfinder-plus,SAMEA3304490.dna.fa,SAMEA3304490.prot.fa,SAMEA3304490.gff,SAMEA3304490-rid117223.assembly.contig_report.txt
SAMEA3304493,PDT000011314.1,SAMEA3304493.amrfinder-plus,SAMEA3304493.dna.fa,SAMEA3304493.prot.fa,SAMEA3304493.gff,SAMEA3304493-rid117233.assembly.contig_report.txt
SAMEA3304494,PDT000011315.1,SAMEA3304494.amrfinder-plus,SAMEA3304494.dna.fa,SAMEA3304494.prot.fa,SAMEA3304494.gff,SAMEA3304494-rid117243.assembly.contig_report.txt
SAMEA3304497,PDT000011318.1,SAMEA3304497.amrfinder-plus,SAMEA3304497.dna.fa,SAMEA3304497.prot.fa,SAMEA3304497.gff,SAMEA3304497-rid117253.assembly.contig_report.txt
SAMEA3304498,PDT000011319.1,SAMEA3304498.amrfinder-plus,SAMEA3304498.dna.fa,SAMEA3304498.prot.fa,SAMEA3304498.gff,SAMEA3304498-rid117263.assembly.contig_report.txt
SAMEA3304499,PDT000011320.1,SAMEA3304499.amrfinder-plus,SAMEA3304499.dna.fa,SAMEA3304499.prot.fa,SAMEA3304499.gff,SAMEA3304499-rid117273.assembly.contig_report.txt
